model,method,has_negative,negative_mass
LLaVA-1.5,VASE,True,0.4967801868915558
LLaVA-1.5,VASE,True,0.49714747071266174
LLaVA-1.5,VASE,True,0.499478816986084
LLaVA-1.5,VASE,True,0.04809431731700897
LLaVA-1.5,VASE,True,0.447829008102417
LLaVA-1.5,VASE,True,0.4999992251396179
LLaVA-1.5,VASE,True,0.4998284578323364
LLaVA-1.5,VASE,True,0.49988335371017456
LLaVA-1.5,VASE,True,0.49264252185821533
LLaVA-1.5,VASE,True,0.49991172552108765
LLaVA-1.5,VASE,True,0.49985843896865845
LLaVA-1.5,VASE,True,0.49999985098838806
LLaVA-1.5,VASE,True,0.4991247355937958
LLaVA-1.5,VASE,True,0.49949517846107483
LLaVA-1.5,VASE,True,0.4995894730091095
LLaVA-1.5,VASE,True,0.49996787309646606
LLaVA-1.5,VASE,True,0.490413635969162
LLaVA-1.5,VASE,True,0.49997127056121826
LLaVA-1.5,VASE,True,0.49356961250305176
LLaVA-1.5,VASE,True,0.4998295307159424
LLaVA-1.5,VASE,True,0.4998072385787964
LLaVA-1.5,VASE,True,0.4992560148239136
LLaVA-1.5,VASE,True,0.49503716826438904
LLaVA-1.5,VASE,True,0.4874395728111267
LLaVA-1.5,VASE,True,0.49960488080978394
LLaVA-1.5,VASE,True,0.46944287419319153
LLaVA-1.5,VASE,True,0.4873807430267334
LLaVA-1.5,VASE,True,0.49999624490737915
LLaVA-1.5,VASE,True,0.4795524775981903
LLaVA-1.5,VASE,True,0.4999668002128601
LLaVA-1.5,VASE,True,0.4999997019767761
LLaVA-1.5,VASE,True,0.4927954375743866
LLaVA-1.5,VASE,True,0.4999943971633911
LLaVA-1.5,VASE,True,0.499996542930603
LLaVA-1.5,VASE,True,0.4403773546218872
LLaVA-1.5,VASE,True,0.499778151512146
LLaVA-1.5,VASE,True,0.4989546239376068
LLaVA-1.5,VASE,True,0.48377591371536255
LLaVA-1.5,VASE,True,0.49535372853279114
LLaVA-1.5,VASE,True,0.3265034854412079
LLaVA-1.5,VASE,True,0.4982684254646301
LLaVA-1.5,VASE,True,0.49998030066490173
LLaVA-1.5,VASE,True,0.4999968707561493
LLaVA-1.5,VASE,True,0.499939501285553
LLaVA-1.5,VASE,True,0.4999266266822815
LLaVA-1.5,VASE,True,0.4779728949069977
LLaVA-1.5,VASE,True,0.48998430371284485
LLaVA-1.5,VASE,True,0.48802316188812256
LLaVA-1.5,VASE,True,0.4938550591468811
LLaVA-1.5,VASE,True,0.4957243800163269
LLaVA-1.5,VASE,True,0.10871317982673645
LLaVA-1.5,VASE,True,0.4936182498931885
LLaVA-1.5,VASE,True,0.49999797344207764
LLaVA-1.5,VASE,True,0.22296422719955444
LLaVA-1.5,VASE,True,0.006804071366786957
LLaVA-1.5,VASE,False,0.0
LLaVA-1.5,VASE,False,0.0
LLaVA-1.5,VASE,True,0.17197898030281067
LLaVA-1.5,VASE,True,0.49984467029571533
LLaVA-1.5,VASE,True,0.49913254380226135
LLaVA-1.5,VASE,True,0.49937704205513
LLaVA-1.5,VASE,True,0.4950713813304901
LLaVA-1.5,VASE,True,0.4999954104423523
LLaVA-1.5,VASE,True,0.49778059124946594
LLaVA-1.5,VASE,True,0.49951431155204773
LLaVA-1.5,VASE,True,0.4999930262565613
LLaVA-1.5,VASE,True,0.4926946461200714
LLaVA-1.5,VASE,True,0.47688958048820496
LLaVA-1.5,VASE,True,0.4632493853569031
LLaVA-1.5,VASE,True,0.49973851442337036
LLaVA-1.5,VASE,True,0.4972922205924988
LLaVA-1.5,VASE,True,0.49995481967926025
LLaVA-1.5,VASE,True,0.4999704360961914
LLaVA-1.5,VASE,True,0.28213077783584595
LLaVA-1.5,VASE,True,0.48858940601348877
LLaVA-1.5,VASE,True,0.49999943375587463
LLaVA-1.5,VASE,True,0.5000030398368835
LLaVA-1.5,VASE,True,0.4999943673610687
LLaVA-1.5,VASE,True,0.49821722507476807
LLaVA-1.5,VASE,True,0.4971192181110382
LLaVA-1.5,VASE,True,0.4985848665237427
LLaVA-1.5,VASE,True,0.4939461052417755
LLaVA-1.5,VASE,True,0.4929535686969757
LLaVA-1.5,VASE,True,0.4995834529399872
LLaVA-1.5,VASE,True,0.46200791001319885
LLaVA-1.5,VASE,True,0.49999335408210754
LLaVA-1.5,VASE,True,0.49987471103668213
LLaVA-1.5,VASE,True,0.48391759395599365
LLaVA-1.5,VASE,True,0.4367107152938843
LLaVA-1.5,VASE,True,0.4998904764652252
LLaVA-1.5,VASE,True,0.4973733127117157
LLaVA-1.5,VASE,True,0.4999579191207886
LLaVA-1.5,VASE,True,0.49897879362106323
LLaVA-1.5,VASE,True,0.4966399371623993
LLaVA-1.5,VASE,True,0.49998679757118225
LLaVA-1.5,VASE,True,0.41891464591026306
LLaVA-1.5,VASE,True,0.49988287687301636
LLaVA-1.5,VASE,True,0.4886408746242523
LLaVA-1.5,VASE,True,0.5000016689300537
LLaVA-1.5,VASE,True,0.49969565868377686
LLaVA-1.5,VASE,True,0.4955291450023651
LLaVA-1.5,VASE,True,0.49953359365463257
LLaVA-1.5,VASE,True,0.49981775879859924
LLaVA-1.5,VASE,True,0.4936957061290741
LLaVA-1.5,VASE,True,0.49559319019317627
LLaVA-1.5,VASE,True,0.49861598014831543
LLaVA-1.5,VASE,True,0.4994746446609497
LLaVA-1.5,VASE,True,0.49782252311706543
LLaVA-1.5,VASE,True,0.4999878704547882
LLaVA-1.5,VASE,True,0.4508931040763855
LLaVA-1.5,VASE,True,0.5000004768371582
LLaVA-1.5,VASE,True,0.4760682284832001
LLaVA-1.5,VASE,True,0.4958677887916565
LLaVA-1.5,VASE,True,0.49722567200660706
LLaVA-1.5,VASE,True,0.37269529700279236
LLaVA-1.5,VASE,True,0.4999994933605194
LLaVA-1.5,VASE,True,0.4993169605731964
LLaVA-1.5,VASE,True,0.4997749626636505
LLaVA-1.5,VASE,True,0.4944247305393219
LLaVA-1.5,VASE,True,0.4964854121208191
LLaVA-1.5,VASE,True,0.4661821722984314
LLaVA-1.5,VASE,True,0.4999637007713318
LLaVA-1.5,VASE,True,0.465607225894928
LLaVA-1.5,VASE,True,0.20712538063526154
LLaVA-1.5,VASE,True,0.49997755885124207
LLaVA-1.5,VASE,True,0.4948481619358063
LLaVA-1.5,VASE,True,0.49999886751174927
LLaVA-1.5,VASE,True,0.4975067675113678
LLaVA-1.5,VASE,True,0.49998268485069275
LLaVA-1.5,VASE,True,0.4999304711818695
LLaVA-1.5,VASE,True,0.49996301531791687
LLaVA-1.5,VASE,True,0.499991238117218
LLaVA-1.5,VASE,True,0.4956246018409729
LLaVA-1.5,VASE,True,0.4999980330467224
LLaVA-1.5,VASE,True,0.4999997317790985
LLaVA-1.5,VASE,True,0.49987685680389404
LLaVA-1.5,VASE,True,0.49998313188552856
LLaVA-1.5,VASE,True,0.4995003640651703
LLaVA-1.5,VASE,True,0.4995657205581665
LLaVA-1.5,VASE,True,0.49997660517692566
LLaVA-1.5,VASE,True,0.49812763929367065
LLaVA-1.5,VASE,True,0.4999992549419403
LLaVA-1.5,VASE,True,0.499968022108078
LLaVA-1.5,VASE,True,0.49980854988098145
LLaVA-1.5,VASE,False,0.0
LLaVA-1.5,VASE,True,0.49981746077537537
LLaVA-1.5,VASE,True,0.4989350736141205
LLaVA-1.5,VASE,True,0.49997493624687195
LLaVA-1.5,VASE,True,0.2226511687040329
LLaVA-1.5,VASE,True,0.4999624490737915
LLaVA-1.5,VASE,True,0.4990687668323517
LLaVA-1.5,VASE,True,0.49998289346694946
LLaVA-1.5,VASE,True,0.48218825459480286
LLaVA-1.5,VASE,True,0.4999980628490448
LLaVA-1.5,VASE,True,0.48633691668510437
LLaVA-1.5,VASE,True,0.4993719458580017
LLaVA-1.5,VASE,True,0.4999534487724304
LLaVA-1.5,VASE,True,0.4997499883174896
LLaVA-1.5,VASE,True,0.4999207556247711
LLaVA-1.5,VASE,True,0.5000028610229492
LLaVA-1.5,VASE,True,0.4992833435535431
LLaVA-1.5,VASE,True,0.499978631734848
LLaVA-1.5,VASE,True,0.4371638596057892
LLaVA-1.5,VASE,True,0.49472323060035706
LLaVA-1.5,VASE,True,0.5000020861625671
LLaVA-1.5,VASE,True,0.49793708324432373
LLaVA-1.5,VASE,True,0.4934271574020386
LLaVA-1.5,VASE,True,0.4999966621398926
LLaVA-1.5,VASE,True,0.4886263906955719
LLaVA-1.5,VASE,True,0.49699753522872925
LLaVA-1.5,VASE,True,0.49994009733200073
LLaVA-1.5,VASE,True,0.4222813546657562
LLaVA-1.5,VASE,True,0.4973618984222412
LLaVA-1.5,VASE,True,0.49994421005249023
LLaVA-1.5,VASE,True,0.48754793405532837
LLaVA-1.5,VASE,True,0.49951639771461487
LLaVA-1.5,VASE,True,0.5000019669532776
LLaVA-1.5,VASE,True,0.4666655957698822
LLaVA-1.5,VASE,True,0.46679091453552246
LLaVA-1.5,VASE,True,0.49999815225601196
LLaVA-1.5,VASE,True,0.4947693645954132
LLaVA-1.5,VASE,True,0.49985674023628235
LLaVA-1.5,VASE,True,0.49356672167778015
LLaVA-1.5,VASE,True,0.4911930561065674
LLaVA-1.5,VASE,True,0.49999669194221497
LLaVA-1.5,VASE,True,0.49854105710983276
LLaVA-1.5,VASE,True,0.4775513708591461
LLaVA-1.5,VASE,True,0.49881428480148315
LLaVA-1.5,VASE,True,0.4823916554450989
LLaVA-1.5,VASE,True,0.49794837832450867
LLaVA-1.5,VASE,True,0.49998071789741516
LLaVA-1.5,VASE,True,0.49998772144317627
LLaVA-1.5,VASE,True,0.49592331051826477
LLaVA-1.5,VASE,True,0.49741533398628235
LLaVA-1.5,VASE,True,0.4998205602169037
LLaVA-1.5,VASE,True,0.48044124245643616
LLaVA-1.5,VASE,True,0.4933348596096039
LLaVA-1.5,VASE,True,0.49938154220581055
LLaVA-1.5,VASE,True,0.4999880790710449
LLaVA-1.5,VASE,True,0.48585402965545654
LLaVA-1.5,VASE,True,0.4999445080757141
LLaVA-1.5,VASE,True,0.49855974316596985
LLaVA-1.5,VASE,True,0.480144739151001
LLaVA-1.5,VASE,True,0.47330671548843384
LLaVA-1.5,VASE,True,0.49982357025146484
LLaVA-1.5,VASE,True,0.4998185336589813
LLaVA-1.5,VASE,True,0.49783533811569214
LLaVA-1.5,VASE,True,0.49998366832733154
LLaVA-1.5,VASE,True,0.49996379017829895
LLaVA-1.5,VASE,True,0.4999922811985016
LLaVA-1.5,VASE,True,0.4999983310699463
LLaVA-1.5,VASE,True,0.49161773920059204
LLaVA-1.5,VASE,True,0.07723357528448105
LLaVA-1.5,VASE,True,0.482221394777298
LLaVA-1.5,VASE,True,0.49993574619293213
LLaVA-1.5,VASE,True,0.49999868869781494
LLaVA-1.5,VASE,True,0.4787417948246002
LLaVA-1.5,VASE,True,0.41152435541152954
LLaVA-1.5,VASE,True,0.49950307607650757
LLaVA-1.5,VASE,True,0.49972453713417053
LLaVA-1.5,VASE,True,0.48879557847976685
LLaVA-1.5,VASE,True,0.4996607005596161
LLaVA-1.5,VASE,True,0.49939367175102234
LLaVA-1.5,VASE,True,0.4915328025817871
LLaVA-1.5,VASE,True,0.4947190284729004
LLaVA-1.5,VASE,True,0.4999053180217743
LLaVA-1.5,VASE,True,0.49782782793045044
LLaVA-1.5,VASE,True,0.49293550848960876
LLaVA-1.5,VASE,True,0.4903484284877777
LLaVA-1.5,VASE,True,0.44210681319236755
LLaVA-1.5,VASE,True,0.49953997135162354
LLaVA-1.5,VASE,True,0.4998376965522766
LLaVA-1.5,VASE,True,0.49634984135627747
LLaVA-1.5,VASE,True,0.46658119559288025
LLaVA-1.5,VASE,True,0.49875614047050476
LLaVA-1.5,VASE,True,0.499001681804657
LLaVA-1.5,VASE,True,0.4984467327594757
LLaVA-1.5,VASE,True,0.4958258867263794
LLaVA-1.5,VASE,True,0.4996831715106964
LLaVA-1.5,VASE,True,0.49999749660491943
LLaVA-1.5,VASE,True,0.4988022744655609
LLaVA-1.5,VASE,True,0.4998665750026703
LLaVA-1.5,VASE,True,0.5000032186508179
LLaVA-1.5,VASE,True,0.4987069368362427
LLaVA-1.5,VASE,True,0.49882057309150696
LLaVA-1.5,VASE,True,0.4648485779762268
LLaVA-1.5,VASE,True,0.4210686683654785
LLaVA-1.5,VASE,True,0.42258328199386597
LLaVA-1.5,VASE,True,0.38594958186149597
LLaVA-1.5,VASE,True,0.4807828962802887
LLaVA-1.5,VASE,True,0.49844440817832947
LLaVA-1.5,VASE,True,0.4962815046310425
LLaVA-1.5,VASE,True,0.49995091557502747
LLaVA-1.5,VASE,True,0.44450026750564575
LLaVA-1.5,VASE,True,0.499778151512146
LLaVA-1.5,VASE,True,0.4996359050273895
LLaVA-1.5,VASE,True,0.4977911710739136
LLaVA-1.5,VASE,True,0.49987560510635376
LLaVA-1.5,VASE,True,0.4999409019947052
LLaVA-1.5,VASE,True,0.24993371963500977
LLaVA-1.5,VASE,True,0.48929765820503235
LLaVA-1.5,VASE,True,0.4996393322944641
LLaVA-1.5,VASE,True,0.4985802471637726
LLaVA-1.5,VASE,True,0.498060941696167
LLaVA-1.5,VASE,True,0.49937665462493896
LLaVA-1.5,VASE,True,0.499999463558197
LLaVA-1.5,VASE,True,0.4980808198451996
LLaVA-1.5,VASE,True,0.49854913353919983
LLaVA-1.5,VASE,True,0.4999585449695587
LLaVA-1.5,VASE,False,0.0
LLaVA-1.5,VASE,True,0.49981746077537537
LLaVA-1.5,VASE,True,0.4989350736141205
LLaVA-1.5,VASE,True,0.49974945187568665
LLaVA-1.5,VASE,True,0.4970661401748657
LLaVA-1.5,VASE,True,0.49999985098838806
LLaVA-1.5,VASE,True,0.4964193105697632
LLaVA-1.5,VASE,True,0.4999368488788605
LLaVA-1.5,VASE,True,0.4999885559082031
LLaVA-1.5,VASE,True,0.49998077750205994
LLaVA-1.5,VASE,True,0.48997482657432556
LLaVA-1.5,VASE,True,0.498711496591568
LLaVA-1.5,VASE,True,0.4989469349384308
LLaVA-1.5,VASE,True,0.4968228042125702
LLaVA-1.5,VASE,True,0.49925267696380615
LLaVA-1.5,VASE,True,0.4999862313270569
LLaVA-1.5,VASE,True,0.49650412797927856
LLaVA-1.5,VASE,True,0.49999943375587463
LLaVA-1.5,VASE,True,0.4974976181983948
LLaVA-1.5,VASE,True,0.44973188638687134
LLaVA-1.5,VASE,True,0.4989902675151825
LLaVA-1.5,VASE,True,0.4583023190498352
LLaVA-1.5,VASE,True,0.4991903603076935
LLaVA-1.5,VASE,True,0.3153288662433624
LLaVA-1.5,VASE,True,0.4999984800815582
LLaVA-1.5,VASE,True,0.4998972415924072
LLaVA-1.5,VASE,True,0.4782351553440094
LLaVA-1.5,VASE,True,0.45925092697143555
LLaVA-1.5,VASE,True,0.4987272620201111
LLaVA-1.5,VASE,True,0.3718954026699066
LLaVA-1.5,VASE,True,0.4947405755519867
LLaVA-1.5,VASE,True,0.5000001788139343
LLaVA-1.5,VASE,True,0.4991985261440277
LLaVA-1.5,VASE,True,0.4999755620956421
LLaVA-1.5,VASE,True,0.49948349595069885
LLaVA-1.5,VASE,True,0.4994869828224182
LLaVA-1.5,VASE,True,0.49997809529304504
LLaVA-1.5,VASE,True,0.33642327785491943
LLaVA-1.5,VASE,True,0.4999953508377075
LLaVA-1.5,VASE,True,0.48446419835090637
LLaVA-1.5,VASE,True,0.47720709443092346
LLaVA-1.5,VASE,True,0.49851876497268677
LLaVA-1.5,VASE,True,0.499990314245224
LLaVA-1.5,VASE,True,0.4999992847442627
LLaVA-1.5,VASE,True,0.2034914195537567
LLaVA-1.5,VASE,True,0.49991679191589355
LLaVA-1.5,VASE,True,0.4696705937385559
LLaVA-1.5,VASE,True,0.49502336978912354
LLaVA-1.5,VASE,True,0.494713693857193
LLaVA-1.5,VASE,True,0.49999991059303284
LLaVA-1.5,VASE,True,0.47692257165908813
LLaVA-1.5,VASE,True,0.4858263432979584
LLaVA-1.5,VASE,True,0.4995572566986084
LLaVA-1.5,VASE,True,0.47867417335510254
LLaVA-1.5,VASE,True,0.4999712109565735
LLaVA-1.5,VASE,True,0.4999123811721802
LLaVA-1.5,VASE,True,0.49922192096710205
LLaVA-1.5,VASE,True,0.49993857741355896
LLaVA-1.5,VASE,True,0.49845045804977417
LLaVA-1.5,VASE,True,0.49828824400901794
LLaVA-1.5,VASE,True,0.3975733816623688
LLaVA-1.5,VASE,True,0.49187254905700684
LLaVA-1.5,VASE,True,0.49998801946640015
LLaVA-1.5,VASE,True,0.49668577313423157
LLaVA-1.5,VASE,True,0.49999818205833435
LLaVA-1.5,VASE,True,0.48359063267707825
LLaVA-1.5,VASE,True,0.49989962577819824
LLaVA-1.5,VASE,True,0.49750998616218567
LLaVA-1.5,VASE,True,0.49999168515205383
LLaVA-1.5,VASE,True,0.43298134207725525
LLaVA-1.5,VASE,True,0.4999723434448242
LLaVA-1.5,VASE,True,0.49988919496536255
LLaVA-1.5,VASE,True,0.4929392337799072
LLaVA-1.5,VASE,True,0.4996148645877838
LLaVA-1.5,VASE,True,0.4999999403953552
LLaVA-1.5,VASE,True,0.47784188389778137
LLaVA-1.5,VASE,True,0.4990547001361847
LLaVA-1.5,VASE,True,0.49987325072288513
LLaVA-1.5,VASE,True,0.49496927857398987
LLaVA-1.5,VASE,True,0.4999994933605194
LLaVA-1.5,VASE,True,0.4849527180194855
LLaVA-1.5,VASE,True,0.4998420774936676
LLaVA-1.5,VASE,False,0.0
LLaVA-1.5,VASE,True,0.12130499631166458
LLaVA-1.5,VASE,True,2.867105877157883e-07
LLaVA-1.5,VASE,True,0.49996551871299744
LLaVA-1.5,VASE,True,0.4928636848926544
LLaVA-1.5,VASE,True,0.4704948663711548
LLaVA-1.5,VASE,True,0.48344698548316956
LLaVA-1.5,VASE,True,0.49921542406082153
LLaVA-1.5,VASE,True,0.4401549994945526
LLaVA-1.5,VASE,True,0.49950486421585083
LLaVA-1.5,VASE,True,0.49997255206108093
LLaVA-1.5,VASE,True,0.47896191477775574
LLaVA-1.5,VASE,True,0.49632716178894043
LLaVA-1.5,VASE,True,0.4967019855976105
LLaVA-1.5,VASE,True,0.5000001788139343
LLaVA-1.5,VASE,True,0.4937734603881836
LLaVA-1.5,VASE,True,0.4999956488609314
LLaVA-1.5,VASE,True,0.4994361400604248
LLaVA-1.5,VASE,True,0.4961208999156952
LLaVA-1.5,VASE,True,0.49731218814849854
LLaVA-1.5,VASE,True,0.5000002384185791
LLaVA-1.5,VASE,True,0.49917587637901306
LLaVA-1.5,VASE,True,0.4759901165962219
LLaVA-1.5,VASE,True,0.4946315884590149
LLaVA-1.5,VASE,True,0.49855363368988037
LLaVA-1.5,VASE,True,0.4649062156677246
LLaVA-1.5,VASE,True,0.4817426800727844
LLaVA-1.5,VASE,True,0.4999694526195526
LLaVA-1.5,VASE,True,0.49998292326927185
LLaVA-1.5,VASE,True,0.3805142343044281
LLaVA-1.5,VASE,True,0.4998335838317871
LLaVA-1.5,VASE,True,0.4934670031070709
LLaVA-1.5,VASE,True,0.4986897110939026
LLaVA-1.5,VASE,True,0.4997788667678833
LLaVA-1.5,VASE,True,0.4999835789203644
LLaVA-1.5,VASE,True,0.45908358693122864
LLaVA-1.5,VASE,True,0.497552752494812
LLaVA-1.5,VASE,True,0.4998830258846283
LLaVA-1.5,VASE,True,0.4838899075984955
LLaVA-1.5,VASE,True,0.4964049458503723
LLaVA-1.5,VASE,True,0.49363410472869873
LLaVA-1.5,VASE,True,0.49999967217445374
LLaVA-1.5,VASE,True,0.4980257451534271
LLaVA-1.5,VASE,True,0.49971646070480347
LLaVA-1.5,VASE,True,0.49998700618743896
LLaVA-1.5,VASE,True,0.4809483289718628
LLaVA-1.5,VASE,True,0.4890110492706299
LLaVA-1.5,VASE,True,0.4997771084308624
LLaVA-1.5,VASE,True,0.49943259358406067
LLaVA-1.5,VASE,True,0.45831364393234253
LLaVA-1.5,VASE,True,0.48644864559173584
LLaVA-1.5,VASE,True,0.48713526129722595
LLaVA-1.5,VASE,True,0.4880060851573944
LLaVA-1.5,VASE,True,0.49998238682746887
LLaVA-1.5,VASE,True,0.49083420634269714
LLaVA-1.5,VASE,True,0.013952525332570076
LLaVA-1.5,VASE,True,0.491569846868515
LLaVA-1.5,VASE,True,0.4999953508377075
LLaVA-1.5,VASE,True,0.499989777803421
LLaVA-1.5,VASE,True,0.49776384234428406
LLaVA-1.5,VASE,True,0.49471011757850647
LLaVA-1.5,VASE,True,0.49933260679244995
LLaVA-1.5,VASE,True,0.4979749023914337
LLaVA-1.5,VASE,True,0.4999847412109375
LLaVA-1.5,VASE,True,0.49597686529159546
LLaVA-1.5,VASE,True,0.49413201212882996
LLaVA-1.5,VASE,True,0.49711117148399353
LLaVA-1.5,VASE,True,0.49637550115585327
LLaVA-1.5,VASE,True,0.48636049032211304
LLaVA-1.5,VASE,True,0.4999624192714691
LLaVA-1.5,VASE,True,0.45508405566215515
LLaVA-1.5,VASE,True,0.45977678894996643
LLaVA-1.5,VASE,True,0.4999977648258209
LLaVA-1.5,VASE,True,0.49999573826789856
LLaVA-1.5,VASE,True,0.4988681375980377
LLaVA-1.5,VASE,True,0.49998122453689575
LLaVA-1.5,VASE,False,0.0
LLaVA-1.5,VASE,True,0.12130499631166458
LLaVA-1.5,VASE,True,2.867105877157883e-07
LLaVA-1.5,VASE,True,0.0240003801882267
LLaVA-1.5,VASE,True,0.4433564245700836
LLaVA-1.5,VASE,True,0.4998524785041809
LLaVA-1.5,VASE,True,0.4999983310699463
LLaVA-1.5,VASE,True,0.49222493171691895
LLaVA-1.5,VASE,True,0.4999998211860657
LLaVA-1.5,VASE,True,0.49953702092170715
LLaVA-1.5,VASE,True,0.4896877408027649
LLaVA-1.5,VASE,True,0.4975522756576538
LLaVA-1.5,VASE,True,0.4962248206138611
LLaVA-1.5,VASE,True,0.31992107629776
LLaVA-1.5,VASE,True,0.48659104108810425
LLaVA-1.5,VASE,True,0.49998483061790466
LLaVA-1.5,VASE,True,0.4789828658103943
LLaVA-1.5,VASE,True,0.49118322134017944
LLaVA-1.5,VASE,True,0.49992555379867554
LLaVA-1.5,VASE,True,0.3453064262866974
LLaVA-1.5,VASE,True,0.49996182322502136
LLaVA-1.5,VASE,True,0.5000009536743164
LLaVA-1.5,VASE,True,0.49984458088874817
LLaVA-1.5,VASE,True,0.27793630957603455
LLaVA-1.5,VASE,True,0.49671801924705505
LLaVA-1.5,VASE,True,0.4999794065952301
LLaVA-1.5,VASE,True,0.4969101548194885
LLaVA-1.5,VASE,True,0.49996405839920044
LLaVA-1.5,VASE,True,0.4999966621398926
LLaVA-1.5,VASE,True,0.5000000596046448
LLaVA-1.5,VASE,True,0.49372026324272156
LLaVA-1.5,VASE,True,0.499268114566803
LLaVA-1.5,VASE,True,0.49679407477378845
LLaVA-1.5,VASE,True,0.4999949634075165
LLaVA-1.5,VASE,True,0.49952977895736694
LLaVA-1.5,VASE,True,0.49084576964378357
LLaVA-1.5,VASE,True,0.49996525049209595
LLaVA-1.5,VASE,True,0.4955918490886688
LLaVA-1.5,VASE,True,0.4992482364177704
LLaVA-1.5,VASE,True,0.49980196356773376
LLaVA-1.5,VASE,True,0.4979804456233978
LLaVA-1.5,VASE,True,0.5
LLaVA-1.5,VASE,True,0.4989576041698456
LLaVA-1.5,VASE,True,0.48411035537719727
LLaVA-1.5,VASE,True,0.49996182322502136
LLaVA-1.5,VASE,True,0.4999508261680603
LLaVA-1.5,VASE,True,0.4987351596355438
LLaVA-1.5,VASE,True,0.4999130964279175
LLaVA-1.5,VASE,True,0.49886614084243774
LLaVA-1.5,VASE,True,0.496861070394516
LLaVA-1.5,VASE,True,0.5000025629997253
LLaVA-1.5,VASE,True,0.49991172552108765
LLaVA-1.5,VASE,True,0.40624016523361206
LLaVA-1.5,VASE,True,0.43618905544281006
LLaVA-1.5,VASE,True,0.499819278717041
LLaVA-1.5,VASE,True,0.4967363476753235
LLaVA-1.5,VASE,True,0.4979405403137207
LLaVA-1.5,VASE,True,0.4999869763851166
LLaVA-1.5,VASE,True,0.49860531091690063
LLaVA-1.5,VASE,True,0.49795982241630554
LLaVA-1.5,VASE,True,0.49999499320983887
LLaVA-1.5,VASE,True,0.4978322982788086
LLaVA-1.5,VASE,True,0.488202303647995
LLaVA-1.5,VASE,True,0.4999848008155823
LLaVA-1.5,VASE,True,0.4999540150165558
LLaVA-1.5,VASE,True,0.4910489320755005
LLaVA-1.5,VASE,True,0.4993968605995178
LLaVA-1.5,VASE,True,0.49999314546585083
LLaVA-1.5,VASE,True,0.49998703598976135
LLaVA-1.5,VASE,True,0.4979135990142822
LLaVA-1.5,VASE,True,0.4997217655181885
LLaVA-1.5,VASE,True,0.5000000596046448
LLaVA-1.5,VASE,True,0.4999159872531891
LLaVA-1.5,VASE,True,0.49994370341300964
LLaVA-1.5,VASE,True,0.4999774098396301
LLaVA-1.5,VASE,True,0.4999573528766632
LLaVA-1.5,VASE,True,0.4999088644981384
LLaVA-1.5,VASE,True,0.4999891519546509
LLaVA-1.5,VASE,True,0.4999290704727173
LLaVA-1.5,VASE,True,0.49970903992652893
LLaVA-1.5,VASE,True,0.4810298681259155
LLaVA-1.5,VASE,True,0.4999609589576721
LLaVA-1.5,VASE,True,0.49846136569976807
LLaVA-1.5,VASE,True,0.4999968707561493
LLaVA-1.5,VASE,True,0.35388660430908203
LLaVA-1.5,VASE,True,0.48759064078330994
LLaVA-1.5,VASE,True,0.47857779264450073
LLaVA-1.5,VASE,True,0.36142027378082275
LLaVA-1.5,VASE,True,0.4996344745159149
LLaVA-1.5,VASE,True,0.4998915493488312
LLaVA-1.5,VASE,True,0.49994978308677673
LLaVA-1.5,VASE,True,0.4986361861228943
LLaVA-1.5,VASE,True,0.49987807869911194
LLaVA-1.5,VASE,True,0.49974316358566284
LLaVA-1.5,VASE,True,0.49999597668647766
LLaVA-1.5,VASE,True,0.4937093257904053
LLaVA-1.5,VASE,True,0.49779629707336426
LLaVA-1.5,VASE,True,0.4961949586868286
LLaVA-1.5,VASE,True,0.4999268054962158
LLaVA-1.5,VASE,True,0.49871498346328735
LLaVA-1.5,VASE,True,0.4832829535007477
LLaVA-1.5,VASE,True,0.49993419647216797
LLaVA-1.5,VASE,True,0.4977724850177765
LLaVA-1.5,VASE,True,0.49959173798561096
LLaVA-1.5,VASE,True,0.4776434004306793
LLaVA-1.5,VASE,True,0.4999997019767761
LLaVA-1.5,VASE,True,0.4867101013660431
LLaVA-1.5,VASE,True,0.49989667534828186
LLaVA-1.5,VASE,True,0.4997756779193878
LLaVA-1.5,VASE,True,0.48336976766586304
LLaVA-1.5,VASE,True,0.49826404452323914
LLaVA-1.5,VASE,True,0.4983033239841461
LLaVA-1.5,VASE,True,0.4823108911514282
LLaVA-1.5,VASE,True,0.49999767541885376
LLaVA-1.5,VASE,True,0.006542363204061985
LLaVA-1.5,VASE,True,0.4998730421066284
LLaVA-1.5,VASE,False,0.0
LLaVA-1.5,VASE,False,0.0
LLaVA-1.5,VASE,True,0.49986177682876587
LLaVA-1.5,VASE,True,0.49925029277801514
LLaVA-1.5,VASE,True,0.48309439420700073
LLaVA-1.5,VASE,True,0.42903149127960205
LLaVA-1.5,VASE,True,0.2528984546661377
LLaVA-1.5,VASE,True,0.47051918506622314
LLaVA-1.5,VASE,True,0.4996773302555084
LLaVA-1.5,VASE,True,0.49958911538124084
LLaVA-1.5,VASE,True,0.4999428689479828
LLaVA-1.5,VASE,True,0.4999547302722931
LLaVA-1.5,VASE,True,0.49944889545440674
LLaVA-1.5,VASE,True,0.499999076128006
LLaVA-1.5,VASE,True,0.4914289712905884
LLaVA-1.5,VASE,True,0.4990958571434021
LLaVA-1.5,VASE,True,0.49374672770500183
LLaVA-1.5,VASE,True,0.42740577459335327
LLaVA-1.5,VASE,True,0.49882781505584717
